wiki_id,total_M_2,total_F_2,c_o_M_2,c_o_F_2,pure_M_2,pure_F_2,total_M_3,total_F_3,c_o_M_3,c_o_F_3,pure_M_3,pure_F_3,total_M_4,total_F_4,c_o_M_4,c_o_F_4,pure_M_4,pure_F_4,total_M_5,total_F_5,c_o_M_5,c_o_F_5,pure_M_5,pure_F_5,total_M_6,total_F_6,c_o_M_6,c_o_F_6,pure_M_6,pure_F_6,total_M_7,total_F_7,c_o_M_7,c_o_F_7,pure_M_7,pure_F_7,total_M_8,total_F_8,c_o_M_8,c_o_F_8,pure_M_8,pure_F_8,total_M_9,total_F_9,c_o_M_9,c_o_F_9,pure_M_9,pure_F_9,total_M_10,total_F_10,c_o_M_10,c_o_F_10,pure_M_10,pure_F_10,total_M_sent,total_F_sent,c_o_M_sent,c_o_F_sent,pure_M_sent,pure_F_sent
6022701,35,0,0,0,35,0,35,0,0,0,35,0,35,0,0,0,35,0,35,0,0,0,35,0,35,0,0,0,35,0,35,0,0,0,35,0,35,0,0,0,35,0,35,0,0,0,35,0,35,0,0,0,35,0,35,0,0,0,35,0
15341941,6,0,0,0,6,0,6,0,0,0,6,0,6,0,0,0,6,0,6,0,0,0,6,0,6,0,0,0,6,0,6,0,0,0,6,0,6,0,0,0,6,0,6,0,0,0,6,0,6,0,0,0,6,0,6,0,0,0,6,0
2253390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32241787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21952080,32,1,0,0,32,1,32,1,0,0,32,1,32,1,0,0,32,1,32,1,0,0,32,1,32,1,0,0,32,1,32,1,0,0,32,1,32,1,0,0,32,1,32,1,0,0,32,1,32,1,0,0,32,1,32,1,0,0,32,1
14739538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14739082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2082449,0,6,0,0,0,6,0,6,0,0,0,6,0,6,0,0,0,6,0,6,0,0,0,6,0,6,0,0,0,6,0,6,0,0,0,6,0,6,0,0,0,6,0,6,0,0,0,6,0,6,0,0,0,6,0,6,0,0,0,6
27611961,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
7767619,0,4,0,0,0,4,0,4,0,0,0,4,0,4,0,0,0,4,0,4,0,0,0,4,0,4,0,0,0,4,0,4,0,0,0,4,0,4,0,0,0,4,0,4,0,0,0,4,0,4,0,0,0,4,0,4,0,0,0,4
11452198,0,4,0,0,0,4,0,4,0,0,0,4,0,4,0,0,0,4,0,4,0,0,0,4,0,4,0,0,0,4,0,4,0,0,0,4,0,4,0,0,0,4,0,4,0,0,0,4,0,4,0,0,0,4,0,4,0,0,0,4
6177777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1166096,27,8,1,1,26,7,27,8,3,3,24,5,27,8,4,3,23,5,27,8,4,4,23,4,27,8,4,4,23,4,27,8,4,4,23,4,27,8,4,4,23,4,27,8,4,4,23,4,27,8,4,5,23,3,27,8,5,6,22,2
76310,30,2,0,0,30,2,30,2,0,0,30,2,30,2,0,0,30,2,30,2,0,0,30,2,30,2,0,0,30,2,30,2,1,1,29,1,30,2,1,1,29,1,30,2,1,1,29,1,30,2,1,1,29,1,30,2,3,2,27,0
32960434,4,4,3,2,1,2,4,4,3,2,1,2,4,4,4,3,0,1,4,4,4,3,0,1,4,4,4,3,0,1,4,4,4,3,0,1,4,4,4,3,0,1,4,4,4,3,0,1,4,4,4,3,0,1,4,4,4,3,0,1
2812852,5,4,1,1,4,3,5,4,1,1,4,3,5,4,1,1,4,3,5,4,1,1,4,3,5,4,1,1,4,3,5,4,1,1,4,3,5,4,1,1,4,3,5,4,1,1,4,3,5,4,1,1,4,3,5,4,3,3,2,1
8223970,0,21,0,0,0,21,0,21,0,0,0,21,0,21,0,0,0,21,0,21,0,0,0,21,0,21,0,0,0,21,0,21,0,0,0,21,0,21,0,0,0,21,0,21,0,0,0,21,0,21,0,0,0,21,0,21,0,0,0,21
5451230,22,5,2,2,20,3,22,5,2,2,20,3,22,5,2,2,20,3,22,5,2,3,20,2,22,5,3,4,19,1,22,5,3,4,19,1,22,5,3,4,19,1,22,5,3,4,19,1,22,5,3,4,19,1,22,5,3,4,19,1
11944018,14,2,0,0,14,2,14,2,0,0,14,2,14,2,0,0,14,2,14,2,1,1,13,1,14,2,1,1,13,1,14,2,1,1,13,1,14,2,1,1,13,1,14,2,2,1,12,1,14,2,2,1,12,1,14,2,3,1,11,1
27843210,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
1138831,2,0,0,0,2,0,2,0,0,0,2,0,2,0,0,0,2,0,2,0,0,0,2,0,2,0,0,0,2,0,2,0,0,0,2,0,2,0,0,0,2,0,2,0,0,0,2,0,2,0,0,0,2,0,2,0,0,0,2,0
3112136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20783851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5885538,18,1,0,0,18,1,18,1,0,0,18,1,18,1,0,0,18,1,18,1,0,0,18,1,18,1,0,0,18,1,18,1,0,0,18,1,18,1,0,0,18,1,18,1,0,0,18,1,18,1,0,0,18,1,18,1,4,1,14,0
18397288,4,0,0,0,4,0,4,0,0,0,4,0,4,0,0,0,4,0,4,0,0,0,4,0,4,0,0,0,4,0,4,0,0,0,4,0,4,0,0,0,4,0,4,0,0,0,4,0,4,0,0,0,4,0,4,0,0,0,4,0
7874568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3727473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25593267,7,5,2,2,5,3,7,5,2,2,5,3,7,5,2,2,5,3,7,5,3,3,4,2,7,5,3,3,4,2,7,5,3,3,4,2,7,5,3,3,4,2,7,5,3,3,4,2,7,5,3,3,4,2,7,5,4,4,3,1
13144048,1,8,0,0,1,8,1,8,0,0,1,8,1,8,0,0,1,8,1,8,0,0,1,8,1,8,0,0,1,8,1,8,0,0,1,8,1,8,0,0,1,8,1,8,0,0,1,8,1,8,0,0,1,8,1,8,0,0,1,8
5207053,24,26,4,4,20,22,24,26,5,5,19,21,24,26,8,7,16,19,24,26,8,7,16,19,24,26,10,9,14,17,24,26,11,10,13,16,24,26,12,11,12,15,24,26,12,11,12,15,24,26,12,11,12,15,24,26,14,14,10,12
3377893,33,23,14,14,19,9,33,23,14,14,19,9,33,23,14,14,19,9,33,23,14,14,19,9,33,23,15,15,18,8,33,23,16,15,17,8,33,23,16,15,17,8,33,23,16,15,17,8,33,23,16,15,17,8,33,23,17,16,16,7
1261599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2260022,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
5881470,3,2,2,1,1,1,3,2,2,1,1,1,3,2,2,1,1,1,3,2,2,1,1,1,3,2,2,1,1,1,3,2,2,1,1,1,3,2,2,1,1,1,3,2,2,1,1,1,3,2,2,1,1,1,3,2,3,2,0,0
2111519,7,0,0,0,7,0,7,0,0,0,7,0,7,0,0,0,7,0,7,0,0,0,7,0,7,0,0,0,7,0,7,0,0,0,7,0,7,0,0,0,7,0,7,0,0,0,7,0,7,0,0,0,7,0,7,0,0,0,7,0
7714023,4,2,0,0,4,2,4,2,0,0,4,2,4,2,0,0,4,2,4,2,2,2,2,0,4,2,2,2,2,0,4,2,2,2,2,0,4,2,2,2,2,0,4,2,2,2,2,0,4,2,2,2,2,0,4,2,2,2,2,0
7903848,0,15,0,0,0,15,0,15,0,0,0,15,0,15,0,0,0,15,0,15,0,0,0,15,0,15,0,0,0,15,0,15,0,0,0,15,0,15,0,0,0,15,0,15,0,0,0,15,0,15,0,0,0,15,0,15,0,0,0,15
26879862,2,1,1,1,1,0,2,1,2,1,0,0,2,1,2,1,0,0,2,1,2,1,0,0,2,1,2,1,0,0,2,1,2,1,0,0,2,1,2,1,0,0,2,1,2,1,0,0,2,1,2,1,0,0,2,1,2,1,0,0
62668,18,59,4,4,14,55,18,59,5,5,13,54,18,59,7,7,11,52,18,59,8,8,10,51,18,59,9,9,9,50,18,59,10,12,8,47,18,59,10,14,8,45,18,59,12,18,6,41,18,59,12,18,6,41,18,59,15,27,3,32
412314,0,2,0,0,0,2,0,2,0,0,0,2,0,2,0,0,0,2,0,2,0,0,0,2,0,2,0,0,0,2,0,2,0,0,0,2,0,2,0,0,0,2,0,2,0,0,0,2,0,2,0,0,0,2,0,2,0,0,0,2
28350035,0,4,0,0,0,4,0,4,0,0,0,4,0,4,0,0,0,4,0,4,0,0,0,4,0,4,0,0,0,4,0,4,0,0,0,4,0,4,0,0,0,4,0,4,0,0,0,4,0,4,0,0,0,4,0,4,0,0,0,4
2708736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10774494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3565461,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
31953707,1,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1
23525900,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
2742915,15,30,0,0,15,30,15,30,0,0,15,30,15,30,2,2,13,28,15,30,3,3,12,27,15,30,3,3,12,27,15,30,4,4,11,26,15,30,4,4,11,26,15,30,4,4,11,26,15,30,5,5,10,25,15,30,8,8,7,22
12685170,37,18,6,6,31,12,37,18,6,6,31,12,37,18,6,7,31,11,37,18,8,9,29,9,37,18,9,9,28,9,37,18,10,10,27,8,37,18,10,10,27,8,37,18,12,11,25,7,37,18,16,14,21,4,37,18,19,15,18,3
30885871,16,12,4,4,12,8,16,12,5,5,11,7,16,12,5,5,11,7,16,12,6,6,10,6,16,12,6,6,10,6,16,12,8,7,8,5,16,12,9,8,7,4,16,12,10,9,6,3,16,12,10,9,6,3,16,12,14,10,2,2
1255098,14,3,0,0,14,3,14,3,1,1,13,2,14,3,1,1,13,2,14,3,1,1,13,2,14,3,1,1,13,2,14,3,1,1,13,2,14,3,1,1,13,2,14,3,1,1,13,2,14,3,2,2,12,1,14,3,2,2,12,1
2199333,38,52,12,12,26,40,38,52,17,17,21,35,38,52,25,25,13,27,38,52,25,26,13,26,38,52,26,28,12,24,38,52,28,31,10,21,38,52,29,32,9,20,38,52,29,33,9,19,38,52,30,34,8,18,38,52,35,45,3,7
29168368,7,0,0,0,7,0,7,0,0,0,7,0,7,0,0,0,7,0,7,0,0,0,7,0,7,0,0,0,7,0,7,0,0,0,7,0,7,0,0,0,7,0,7,0,0,0,7,0,7,0,0,0,7,0,7,0,0,0,7,0
5735181,10,0,0,0,10,0,10,0,0,0,10,0,10,0,0,0,10,0,10,0,0,0,10,0,10,0,0,0,10,0,10,0,0,0,10,0,10,0,0,0,10,0,10,0,0,0,10,0,10,0,0,0,10,0,10,0,0,0,10,0
30457816,9,0,0,0,9,0,9,0,0,0,9,0,9,0,0,0,9,0,9,0,0,0,9,0,9,0,0,0,9,0,9,0,0,0,9,0,9,0,0,0,9,0,9,0,0,0,9,0,9,0,0,0,9,0,9,0,0,0,9,0
21684643,7,7,1,1,6,6,7,7,3,3,4,4,7,7,3,3,4,4,7,7,4,4,3,3,7,7,4,4,3,3,7,7,5,4,2,3,7,7,5,4,2,3,7,7,5,4,2,3,7,7,5,4,2,3,7,7,5,4,2,3
1367183,0,2,0,0,0,2,0,2,0,0,0,2,0,2,0,0,0,2,0,2,0,0,0,2,0,2,0,0,0,2,0,2,0,0,0,2,0,2,0,0,0,2,0,2,0,0,0,2,0,2,0,0,0,2,0,2,0,0,0,2
9628464,30,0,0,0,30,0,30,0,0,0,30,0,30,0,0,0,30,0,30,0,0,0,30,0,30,0,0,0,30,0,30,0,0,0,30,0,30,0,0,0,30,0,30,0,0,0,30,0,30,0,0,0,30,0,30,0,0,0,30,0
1609729,27,0,0,0,27,0,27,0,0,0,27,0,27,0,0,0,27,0,27,0,0,0,27,0,27,0,0,0,27,0,27,0,0,0,27,0,27,0,0,0,27,0,27,0,0,0,27,0,27,0,0,0,27,0,27,0,0,0,27,0
29769606,3,0,0,0,3,0,3,0,0,0,3,0,3,0,0,0,3,0,3,0,0,0,3,0,3,0,0,0,3,0,3,0,0,0,3,0,3,0,0,0,3,0,3,0,0,0,3,0,3,0,0,0,3,0,3,0,0,0,3,0
26553506,3,0,0,0,3,0,3,0,0,0,3,0,3,0,0,0,3,0,3,0,0,0,3,0,3,0,0,0,3,0,3,0,0,0,3,0,3,0,0,0,3,0,3,0,0,0,3,0,3,0,0,0,3,0,3,0,0,0,3,0
14914342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1937542,2,17,0,0,2,17,2,17,0,0,2,17,2,17,0,0,2,17,2,17,0,0,2,17,2,17,0,0,2,17,2,17,0,0,2,17,2,17,0,0,2,17,2,17,0,0,2,17,2,17,0,0,2,17,2,17,0,0,2,17
845738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3860879,45,15,1,1,44,14,45,15,3,3,42,12,45,15,4,4,41,11,45,15,5,5,40,10,45,15,5,5,40,10,45,15,5,5,40,10,45,15,6,6,39,9,45,15,7,7,38,8,45,15,8,8,37,7,45,15,9,9,36,6
7177569,2,0,0,0,2,0,2,0,0,0,2,0,2,0,0,0,2,0,2,0,0,0,2,0,2,0,0,0,2,0,2,0,0,0,2,0,2,0,0,0,2,0,2,0,0,0,2,0,2,0,0,0,2,0,2,0,0,0,2,0
9566099,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
30627321,7,0,0,0,7,0,7,0,0,0,7,0,7,0,0,0,7,0,7,0,0,0,7,0,7,0,0,0,7,0,7,0,0,0,7,0,7,0,0,0,7,0,7,0,0,0,7,0,7,0,0,0,7,0,7,0,0,0,7,0
2853092,2,2,0,0,2,2,2,2,0,0,2,2,2,2,0,0,2,2,2,2,0,0,2,2,2,2,0,0,2,2,2,2,0,0,2,2,2,2,0,0,2,2,2,2,1,1,1,1,2,2,1,1,1,1,2,2,1,1,1,1
33447795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27652093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
644845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1091346,40,20,2,2,38,18,40,20,2,2,38,18,40,20,3,3,37,17,40,20,4,4,36,16,40,20,4,4,36,16,40,20,5,5,35,15,40,20,6,6,34,14,40,20,7,6,33,14,40,20,8,7,32,13,40,20,14,9,26,11
4865862,16,12,2,2,14,10,16,12,3,2,13,10,16,12,6,5,10,7,16,12,8,7,8,5,16,12,9,8,7,4,16,12,9,8,7,4,16,12,9,8,7,4,16,12,9,8,7,4,16,12,9,8,7,4,16,12,11,10,5,2
4195543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29397331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17651907,84,17,5,4,79,13,84,17,7,6,77,11,84,17,7,6,77,11,84,17,10,7,74,10,84,17,11,8,73,9,84,17,14,10,70,7,84,17,18,12,66,5,84,17,21,12,63,5,84,17,22,14,62,3,84,17,30,15,54,2
3279682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6465444,7,0,0,0,7,0,7,0,0,0,7,0,7,0,0,0,7,0,7,0,0,0,7,0,7,0,0,0,7,0,7,0,0,0,7,0,7,0,0,0,7,0,7,0,0,0,7,0,7,0,0,0,7,0,7,0,0,0,7,0
4025067,18,2,0,0,18,2,18,2,0,0,18,2,18,2,0,0,18,2,18,2,1,1,17,1,18,2,1,2,17,0,18,2,1,2,17,0,18,2,1,2,17,0,18,2,1,2,17,0,18,2,1,2,17,0,18,2,1,2,17,0
27858729,0,7,0,0,0,7,0,7,0,0,0,7,0,7,0,0,0,7,0,7,0,0,0,7,0,7,0,0,0,7,0,7,0,0,0,7,0,7,0,0,0,7,0,7,0,0,0,7,0,7,0,0,0,7,0,7,0,0,0,7
4345625,41,33,8,8,33,25,41,33,9,9,32,24,41,33,11,11,30,22,41,33,12,12,29,21,41,33,14,13,27,20,41,33,18,16,23,17,41,33,19,17,22,16,41,33,19,17,22,16,41,33,22,18,19,15,41,33,27,25,14,8
4537597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30430079,0,14,0,0,0,14,0,14,0,0,0,14,0,14,0,0,0,14,0,14,0,0,0,14,0,14,0,0,0,14,0,14,0,0,0,14,0,14,0,0,0,14,0,14,0,0,0,14,0,14,0,0,0,14,0,14,0,0,0,14
28362996,2,0,0,0,2,0,2,0,0,0,2,0,2,0,0,0,2,0,2,0,0,0,2,0,2,0,0,0,2,0,2,0,0,0,2,0,2,0,0,0,2,0,2,0,0,0,2,0,2,0,0,0,2,0,2,0,0,0,2,0
21001056,43,40,13,13,30,27,43,40,17,16,26,24,43,40,23,20,20,20,43,40,26,23,17,17,43,40,28,24,15,16,43,40,29,25,14,15,43,40,30,26,13,14,43,40,32,26,11,14,43,40,34,26,9,14,43,40,42,34,1,6
30181713,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
14854948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3707927,0,3,0,0,0,3,0,3,0,0,0,3,0,3,0,0,0,3,0,3,0,0,0,3,0,3,0,0,0,3,0,3,0,0,0,3,0,3,0,0,0,3,0,3,0,0,0,3,0,3,0,0,0,3,0,3,0,0,0,3
13924582,9,0,0,0,9,0,9,0,0,0,9,0,9,0,0,0,9,0,9,0,0,0,9,0,9,0,0,0,9,0,9,0,0,0,9,0,9,0,0,0,9,0,9,0,0,0,9,0,9,0,0,0,9,0,9,0,0,0,9,0
30443515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6717319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31852403,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1
10610533,18,20,3,3,15,17,18,20,4,4,14,16,18,20,6,7,12,13,18,20,8,9,10,11,18,20,9,10,9,10,18,20,10,11,8,9,18,20,11,12,7,8,18,20,11,13,7,7,18,20,11,13,7,7,18,20,15,14,3,6
19444214,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1
99463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26274453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9073201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1599509,3,36,3,3,0,33,3,36,3,3,0,33,3,36,3,5,0,31,3,36,3,5,0,31,3,36,3,6,0,30,3,36,3,6,0,30,3,36,3,6,0,30,3,36,3,6,0,30,3,36,3,6,0,30,3,36,3,12,0,24
2748232,2,4,1,1,1,3,2,4,1,1,1,3,2,4,1,1,1,3,2,4,1,1,1,3,2,4,1,1,1,3,2,4,1,1,1,3,2,4,1,1,1,3,2,4,1,1,1,3,2,4,1,1,1,3,2,4,1,1,1,3
19818008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
851645,40,7,3,3,37,4,40,7,4,4,36,3,40,7,6,4,34,3,40,7,8,5,32,2,40,7,8,5,32,2,40,7,8,5,32,2,40,7,8,5,32,2,40,7,8,5,32,2,40,7,8,5,32,2,40,7,12,5,28,2
24557896,40,13,1,1,39,12,40,13,3,3,37,10,40,13,3,3,37,10,40,13,5,5,35,8,40,13,6,5,34,8,40,13,6,5,34,8,40,13,7,5,33,8,40,13,8,6,32,7,40,13,9,7,31,6,40,13,9,8,31,5
27434965,0,4,0,0,0,4,0,4,0,0,0,4,0,4,0,0,0,4,0,4,0,0,0,4,0,4,0,0,0,4,0,4,0,0,0,4,0,4,0,0,0,4,0,4,0,0,0,4,0,4,0,0,0,4,0,4,0,0,0,4
36567252,2,0,0,0,2,0,2,0,0,0,2,0,2,0,0,0,2,0,2,0,0,0,2,0,2,0,0,0,2,0,2,0,0,0,2,0,2,0,0,0,2,0,2,0,0,0,2,0,2,0,0,0,2,0,2,0,0,0,2,0
27375080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16792210,26,68,10,10,16,58,26,68,11,13,15,55,26,68,15,16,11,52,26,68,21,22,5,46,26,68,21,24,5,44,26,68,21,24,5,44,26,68,22,25,4,43,26,68,22,26,4,42,26,68,23,28,3,40,26,68,24,36,2,32
3912186,0,2,0,0,0,2,0,2,0,0,0,2,0,2,0,0,0,2,0,2,0,0,0,2,0,2,0,0,0,2,0,2,0,0,0,2,0,2,0,0,0,2,0,2,0,0,0,2,0,2,0,0,0,2,0,2,0,0,0,2
24706774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
